gene_id,ERR188044,ERR188104,ERR188234,ERR188245,ERR188257,ERR188273,ERR188337,ERR188383,ERR188401,ERR188428,ERR188454,ERR204916
NM_001256447|BCAP31,2272,2025,3294,1917,1555,915,2126,1488,2572,1619,1993,1065
NM_001139457|BCAP31,659,273,344,231,452,162,343,399,360,135,160,410
NM_005745|BCAP31,45,43,66,3,243,19,242,36,1,1,5,129
NM_000033|ABCD1,185,85,142,207,165,76,255,132,213,96,142,126
NM_001143963|L1CAM,0,0,0,0,0,0,0,0,0,0,0,155
NM_024003|L1CAM,0,0,0,0,0,0,0,0,0,0,0,0
NM_000425|L1CAM,0,0,0,0,0,0,0,0,0,0,0,3
NR_130768|LCA10,0,0,0,0,0,0,0,0,1,2,0,0
NM_001278116|L1CAM,23,33,31,6,26,0,22,29,98,26,31,0
NM_005393|PLXNB3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001170760|SRPK3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001170761|SRPK3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001204527|SSR4,0,0,0,845,3,0,5,20,3,0,15,75
NM_001303515|PDZD4,0,0,0,0,0,0,0,0,0,0,0,0
NM_001303516|PDZD4,0,0,0,0,0,0,0,0,0,0,0,0
NM_001303512|PDZD4,0,0,0,0,0,0,0,0,0,0,0,0
NM_001303513|PDZD4,0,0,0,0,0,0,0,4,0,0,0,0
NM_001303514|PDZD4,0,0,0,0,0,0,0,0,0,0,0,0
NM_032512|PDZD4,0,0,0,0,0,0,0,0,0,0,0,0
NM_001163257|PLXNB3,13,0,0,0,0,0,6,8,12,0,2,6
NM_014370|SRPK3,11,7,8,3,4,0,10,2,12,0,8,10
NM_004135|IDH3G,1607,1264,1642,1047,1044,531,1242,1041,1699,749,1211,1237
NM_174869|IDH3G,200,228,355,243,156,91,320,84,263,108,224,287
NR_037927|SSR4,726,639,64,310,56,59,87,364,61,37,408,761
NM_001204526|SSR4,92,76,0,23,0,193,104,249,49,0,550,74
NM_006280|SSR4,1888,1604,3067,2916,2831,694,2253,2388,3177,1460,3758,2319
NR_027419|AVPR2,0,0,6,0,0,0,0,0,0,2,0,0
NM_000054|AVPR2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001146151|AVPR2,4,2,1,2,0,0,7,3,1,0,0,1
NM_001666|ARHGAP4,994,1054,1574,1620,1918,656,2921,1761,2750,822,2095,1885
NM_001164741|ARHGAP4,654,266,145,12,287,10,430,8,566,50,18,362
NM_001256119|NAA10,0,54,36,37,0,0,59,156,25,71,110,23
NM_003491|NAA10,1053,982,1481,1476,958,519,1301,665,1740,564,784,947
NM_001256120|NAA10,133,110,62,44,223,21,233,204,75,115,142,111
NM_002910|RENBP,151,186,86,128,100,60,123,114,316,51,52,122
NR_036174|MIR3202-1,0,0,0,0,0,0,0,0,0,0,0,0
NR_036175|MIR3202-2,0,0,0,0,0,0,0,0,0,0,0,0
NM_003492|TMEM187,91,51,62,106,79,27,64,62,83,47,86,62
NM_005334|HCFC1,4322,3353,4361,3877,4711,1969,7431,2527,4939,2772,3004,3297
NR_046608|HCFC1-AS1,5,0,7,6,3,3,11,6,0,2,4,0
NM_001569|IRAK1,2675,1650,3173,1980,2338,1289,2711,2295,3042,1384,3388,1897
NM_001025242|IRAK1,183,220,0,211,292,0,533,266,117,397,451,403
NM_001025243|IRAK1,44,0,0,0,43,0,23,19,0,0,0,0
NM_001048181|OPN1MW2,0,0,0,0,0,0,0,0,0,0,0,0
NM_000513|OPN1MW,0,0,0,0,0,0,0,0,0,0,0,0
NM_001586|TEX28,0,0,0,0,0,0,0,0,0,0,0,0
NM_001205201|TEX28,0,0,0,0,0,0,0,0,0,0,0,0
NM_001145933|TKTL1,0,0,0,0,0,0,0,0,0,0,0,0
NM_012253|TKTL1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001145934|TKTL1,0,0,0,0,0,0,0,0,0,0,0,0
NM_004992|MECP2,1640,1157,1360,678,759,617,1332,879,1099,835,1073,1061
NM_001110792|MECP2,6,13,6,31,27,0,16,38,33,0,62,34
NM_001316337|MECP2,2,0,3,3,2,4,1,0,3,2,1,0
NM_001110556|FLNA,18752,10958,11818,7151,12771,4043,16778,6463,18783,8883,9243,10588
NM_001456|FLNA,12767,7568,4272,5967,9256,3076,14035,6297,19740,5218,5195,7687
NM_000117|EMD,952,1061,1044,1376,1162,461,1554,1175,1602,608,978,1283
NR_103768|CH17-340M24.3,43,22,39,24,32,24,43,28,39,20,28,16
NM_001183|ATP6AP1,1786,1260,1810,1381,1156,647,1316,1021,1447,920,1420,1172
NM_001009934|DNASE1L1,0,0,0,0,0,0,0,0,0,0,0,12
NM_006013|RPL10,959,3980,4918,1415,2350,1512,1210,858,627,5136,3589,3633
NM_001256577|RPL10,484,303,406,364,135,77,236,324,287,113,215,200
NM_001256580|RPL10,242,1302,1350,0,0,0,0,275,137,0,0,1105
NM_001303625|RPL10,9,17,28,5,49,23,9,10,12,1,21,30
NM_001303624|RPL10,13077,2806,17485,5461,7021,3232,7179,7274,6811,16233,14203,5960
NM_001303626|RPL10,19281,17672,16843,19200,10258,7229,12842,19572,17620,0,11138,14380
NR_000011|SNORA70,82,78,113,62,59,35,65,45,93,47,70,52
NM_001303620|DNASE1L1,147,212,262,89,108,237,133,174,138,163,103,365
NM_006730|DNASE1L1,136,70,205,104,81,11,31,28,122,10,24,32
NM_001009932|DNASE1L1,129,39,114,47,40,20,202,75,158,27,150,53
NM_001009933|DNASE1L1,21,70,0,0,0,0,0,0,20,0,34,0
NM_181311|TAZ,211,173,239,121,188,80,353,158,194,119,228,167
NM_000116|TAZ,220,219,294,92,123,57,232,182,239,144,124,235
NM_181313|TAZ,59,76,49,94,159,72,40,54,114,25,43,53
NM_181312|TAZ,52,133,88,74,63,47,40,24,60,38,60,43
NR_024048|TAZ,52,60,52,58,27,17,76,46,168,42,57,84
NM_001303465|TAZ,38,1,30,84,12,0,6,32,65,0,59,46
NM_001493|GDI1,2709,2310,2621,1963,1940,986,2565,1672,3267,1515,2221,1943
NR_106917|MIR6858,0,1,1,2,1,1,1,0,1,1,1,1
NM_004699|FAM50A,1508,1425,1676,1307,1251,652,1335,1017,2213,669,1267,1417
NM_001142392|SLC10A3,0,0,0,0,0,0,12,0,0,0,0,0
NM_017514|PLXNA3,309,238,279,304,395,155,414,387,486,226,360,197
NM_006014|LAGE3,256,212,462,351,362,128,284,329,393,143,357,368
NM_014235|UBL4A,939,840,1267,689,717,493,889,881,1016,668,804,787
NM_019848|SLC10A3,459,262,449,294,344,193,412,340,366,235,380,256
NM_001142391|SLC10A3,24,0,20,17,27,0,10,11,0,16,37,9
NM_001171133|FAM3A,0,5,0,4,4,0,3,14,0,9,0,9
NM_021806|FAM3A,385,142,350,118,204,139,214,166,156,95,221,160
NM_001171132|FAM3A,86,51,21,127,65,30,100,184,134,33,207,157
NM_001171134|FAM3A,35,56,39,126,51,0,34,0,61,46,111,28
NM_001282311|FAM3A,38,52,51,116,58,9,81,56,150,25,76,131
NM_001282312|FAM3A,17,15,0,0,0,0,0,0,0,0,8,0
NR_027402|FAM223B,8,4,8,4,4,4,8,8,2,4,4,4
NR_027401|FAM223A,0,2,2,2,0,0,2,0,2,0,0,0
NM_001099856|IKBKG,0,0,0,129,0,0,0,0,147,0,0,12
NM_001099857|IKBKG,0,248,0,239,425,178,590,157,0,250,403,375
NM_000402|G6PD,1165,798,1741,1182,1168,372,1419,749,1607,468,502,684
NM_001042351|G6PD,442,412,82,278,290,250,738,345,640,382,545,541
NM_001145255|IKBKG,171,0,166,0,1,0,0,0,134,0,2,2
NM_003639|IKBKG,339,168,357,0,3,29,7,212,280,22,3,53
NM_001282283|GAB3,0,0,0,0,0,0,0,0,0,0,0,0
NM_080612|GAB3,0,0,61,0,0,0,0,0,0,0,0,71
NR_104114|GAB3,89,84,0,0,0,14,119,0,0,0,0,3
NM_001081573|GAB3,19,14,42,78,67,8,62,63,132,48,55,66
NM_001166460|MPP1,0,0,0,0,0,0,0,0,0,17,23,0
NM_001166461|MPP1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001166462|MPP1,0,0,2,0,1,0,2,1,3,4,53,0
NM_002436|MPP1,470,591,804,545,595,214,1096,506,960,691,263,629
NM_001363|DKC1,2837,3029,3769,2554,3111,1334,3384,3127,3767,2431,2463,2515
NR_110023|DKC1,188,349,239,3,221,3,473,12,355,250,176,4
NM_001288747|DKC1,189,276,405,417,190,106,490,339,338,8,290,117
NM_001142463|DKC1,59,108,221,169,78,0,196,189,137,0,0,54
NR_110022|DKC1,8,145,12,3,0,62,85,11,144,4,43,142
NR_110021|DKC1,5,58,120,199,9,35,151,12,101,62,57,57
NR_002969|SNORA36A,1,1,1,0,0,0,1,1,0,1,1,1
NR_049842|MIR664B,1,1,1,0,0,0,1,1,1,1,1,1
NR_002984|SNORA56,1,1,1,1,1,1,1,1,1,1,1,1
NM_019863|F8,215,198,117,5,96,42,0,98,90,102,150,95
NM_000132|F8,18,15,18,102,17,19,113,13,43,22,2,7
NM_001017991|H2AFB2,0,0,3,3,3,3,3,0,3,0,5,0
NM_080720|H2AFB3,4,3,4,3,3,0,5,3,3,3,9,0
NM_001017990|H2AFB1,0,0,3,3,3,0,3,0,3,0,3,0
NM_012151|F8A1,791,889,980,1147,1418,303,1534,987,1476,694,871,820
NM_001007524|F8A3,128,86,128,12,47,42,9,20,31,78,18,29
NM_001007523|F8A2,81,62,87,3,33,29,9,15,10,54,11,6
NR_036260|MIR1184-3,1,0,1,0,0,0,0,0,1,0,2,0
NR_036259|MIR1184-2,1,0,1,0,0,0,0,0,1,0,2,0
NR_036049|MIR1184-1,1,0,1,0,0,0,0,0,1,0,2,0
NM_001018055|BRCC3,0,0,0,0,0,0,0,0,0,0,0,0
NM_023934|FUNDC2,1656,1599,2240,1452,1434,963,1822,1664,2360,1170,1155,1307
NM_001018024|CMC4,454,533,710,501,589,249,625,678,784,355,445,563
NM_001018025|MTCP1,26,32,36,17,20,40,49,26,63,14,58,34
NM_024332|BRCC3,599,738,558,411,688,314,998,1013,906,464,566,458
NM_001242640|BRCC3,423,475,341,292,442,155,643,72,613,314,282,370
NM_001303544|VBP1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001303543|VBP1,62,39,250,41,53,6,69,51,22,46,80,26
NM_003372|VBP1,1662,2256,1507,1440,1738,794,1708,1993,2532,1212,1894,1654
NM_001303545|VBP1,17,59,37,0,92,0,0,0,44,40,0,92
NM_171998|RAB39B,367,353,400,330,305,135,389,314,369,243,582,381
NM_001289|CLIC2,192,166,119,659,529,134,472,191,1136,287,455,306
NR_039991|TMLHE-AS1,0,0,0,0,0,0,8,0,0,0,0,0
NR_109985|LOC101927830,11,18,12,17,13,6,10,14,25,7,8,13
NM_001304990|SPRY3,0,0,0,0,0,0,0,0,0,0,0,0
NM_018196|TMLHE,514,553,374,263,216,190,355,275,379,262,361,391
NM_001184797|TMLHE,9,14,19,1,13,8,12,20,29,24,10,13
NM_005840|SPRY3,35,19,17,8,13,6,19,7,26,12,17,14
NM_001145149|VAMP7,0,0,0,8,20,7,13,0,0,0,0,0
NM_005638|VAMP7,1599,1683,1551,986,1239,544,1338,1421,1566,1004,1401,1209
NM_001185183|VAMP7,68,77,45,91,31,60,83,87,71,0,91,53
NR_033714|VAMP7,29,22,27,22,0,26,37,49,100,67,46,73
NR_033715|VAMP7,12,0,13,57,0,13,27,80,33,26,66,20
NM_002186|IL9R,179,101,36,15,28,58,0,26,35,23,0,45
NM_176786|IL9R,25,19,23,0,0,7,14,0,0,0,39,0
NR_110561|DDX11L16,3,6,6,3,1,0,3,4,0,0,4,8
NM_000451|SHOX,0,0,0,0,0,0,0,0,0,0,0,0
NM_006883|SHOX,0,0,0,0,0,0,0,0,0,0,0,0
NM_001141919|XG,0,0,0,0,0,0,0,0,3,3,0,2
NM_001141920|XG,0,0,0,0,0,0,0,0,0,0,0,0
NM_175569|XG,0,0,0,0,0,0,0,0,0,0,0,0
NR_003254|XGY2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001011719|ARSH,0,0,0,0,0,0,0,0,0,0,0,0
NM_001201538|ARSF,0,0,0,0,0,0,0,0,0,0,0,0
NM_001201539|ARSF,0,0,0,0,0,0,0,0,0,0,0,0
NM_004042|ARSF,0,0,0,0,0,0,0,0,0,0,0,0
NR_038428|LINC01546,0,0,0,0,0,0,0,0,0,0,0,0
NM_015419|MXRA5,0,0,0,0,0,0,0,0,0,0,0,0
NR_110390|LOC101928201,0,0,0,0,0,0,0,0,0,0,0,0
NR_039927|MIR4770,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171186|FAM9A,0,0,0,0,0,0,0,0,0,0,0,0
NM_174951|FAM9A,0,0,0,0,0,0,0,0,0,0,0,0
NM_205849|FAM9B,0,0,0,0,0,0,0,0,0,0,0,0
NM_001195081|CLDN34,0,0,0,0,0,0,0,0,0,0,0,0
NM_001167890|EGFL6,0,8,1,5,0,10,0,0,42,0,0,40
NM_015507|EGFL6,0,0,0,0,0,0,0,0,7,0,0,15
NR_106734|MIR6086,0,0,0,0,0,0,0,0,0,0,0,0
NM_001012428|ASB11,0,0,0,0,0,0,0,0,0,0,0,0
NM_001201583|ASB11,0,0,0,0,0,0,0,0,0,0,0,0
NM_080873|ASB11,0,0,0,0,0,0,0,0,0,0,0,0
NM_203281|BMX,0,0,0,0,0,0,0,0,0,0,0,0
NM_001721|BMX,0,0,0,0,0,0,0,0,0,0,0,0
NM_021804|ACE2,0,0,0,0,0,0,0,0,0,0,0,0
NR_126564|GS1-594A7.3,0,0,0,0,0,0,0,0,0,0,0,0
NR_033348|RAI2,0,0,0,0,0,0,0,0,0,0,0,0
NR_033349|RAI2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001172732|RAI2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001172739|RAI2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001172743|RAI2,0,0,0,0,0,0,0,0,0,0,0,0
NM_021785|RAI2,0,0,0,0,0,0,0,0,0,0,0,0
NR_133641|LINC01456,0,0,0,0,0,0,0,0,0,0,0,0
NM_153346|BEND2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184767|BEND2,0,0,0,0,0,0,0,0,0,0,0,0
NM_153270|KLHL34,0,11,0,0,1,0,5,4,21,2,23,3
NR_073010|PTCHD1-AS,0,0,0,0,0,0,0,0,0,0,0,0
NM_152577|ZNF645,0,0,0,0,0,0,0,0,0,0,0,0
NM_182699|DDX53,0,0,0,0,0,0,0,0,0,0,0,0
NM_173495|PTCHD1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001136233|SUPT20HL2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001136234|SUPT20HL1,0,0,0,0,0,0,0,0,0,0,0,0
NM_173699|MAGEB18,0,0,0,0,0,0,0,0,0,0,0,0
NM_173523|MAGEB6,0,0,0,0,0,0,0,0,0,0,0,0
NM_001271752|MAGEB5,0,0,0,0,0,0,0,0,0,0,0,0
NR_001559|VENTXP1,0,0,0,0,0,0,0,0,0,0,0,0
NR_002784|PPP4R3CP,0,0,0,0,0,0,1,0,0,0,0,0
NM_001136533|DCAF8L2,0,0,0,0,0,0,0,0,0,0,0,0
NM_182506|MAGEB10,0,0,0,0,0,0,0,0,0,0,0,0
NM_001017930|DCAF8L1,0,0,0,0,0,0,0,0,0,0,0,0
NR_106750|MIR6134,0,0,0,0,0,0,0,0,0,0,0,0
NM_014271|IL1RAPL1,0,0,0,0,0,0,0,0,1,0,0,0
NR_049877|MIR4666B,0,0,0,0,0,0,0,0,0,0,0,0
NM_002364|MAGEB2,0,0,0,0,0,0,0,0,0,0,0,0
NM_002365|MAGEB3,0,0,0,0,0,0,0,0,0,0,0,0
NM_000475|NR0B1,0,0,0,0,1,0,0,1,0,0,0,0
NM_031894|FTHL17,0,0,0,0,0,0,0,0,0,0,0,0
NM_203408|FAM47A,0,0,0,0,0,0,0,0,0,0,0,0
NM_031442|TMEM47,0,0,0,0,0,0,0,0,0,0,0,0
NM_152631|FAM47B,0,0,0,0,0,0,0,0,0,0,0,0
NM_001099921|MAGEB16,0,0,0,0,0,0,0,0,0,0,0,0
NM_001013736|FAM47C,0,0,0,0,0,0,0,0,0,0,0,0
NM_001271682|FTH1P18,0,0,0,0,0,0,0,0,0,0,0,0
NM_021083|XK,0,2,2,0,0,0,0,0,0,2,6,0
NM_012274|HYPM,0,0,0,0,0,0,0,0,0,0,0,0
NM_000531|OTC,0,0,0,0,0,0,0,0,0,0,0,0
NR_038968|LINC01281,0,0,0,0,0,0,0,0,0,0,0,0
NR_110385|LINC01282,0,0,0,0,0,0,0,0,0,0,0,0
NR_037501|MIR3937,0,0,0,0,0,0,0,0,0,0,0,0
NR_039763|MIR1587,0,0,0,0,0,0,0,0,0,0,1,0
NR_106988|MIR7641-2,0,0,0,0,0,0,0,0,0,0,0,0
NM_022567|NYX,0,0,8,2,3,0,0,0,0,2,0,3
NR_002191|PPP1R2P9,0,0,0,0,0,0,0,0,0,0,0,0
NM_000898|MAOB,0,0,0,0,0,0,0,0,0,0,0,0
NM_000266|NDP,0,0,0,0,0,0,0,0,0,0,0,0
NM_022076|DUSP21,0,0,0,0,0,0,0,0,0,0,0,0
NR_104645|LINC01204,0,0,0,0,0,0,0,0,0,0,0,0
NR_104644|LINC01204,0,0,0,0,0,0,0,0,0,0,0,0
NR_102268|LOC392452,0,0,0,0,0,0,0,0,0,0,0,0
NR_125365|LOC401585,0,0,0,0,0,0,0,0,0,0,0,0
NR_110388|LINC01186,0,0,0,0,0,0,0,0,0,0,0,0
NR_033924|CXXC1P1,0,0,0,0,0,0,0,0,0,0,0,0
NR_028366|SSX6,0,0,0,0,0,0,0,0,0,0,0,0
NM_021015|SSX5,0,0,0,0,0,0,0,0,0,0,0,0
NM_175723|SSX5,0,0,0,0,0,0,0,0,0,0,0,0
NM_001278691|SSX1,0,0,0,0,0,0,0,0,0,0,0,0
NM_005635|SSX1,0,0,0,0,0,0,0,0,0,0,0,0
NR_073393|SSX9,0,0,0,0,0,0,0,0,0,0,0,0
NM_021014|SSX3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001034832|SSX4B,0,0,0,0,0,0,0,0,0,0,0,0
NM_001040612|SSX4B,0,0,0,0,0,0,0,0,0,0,0,0
NM_005636|SSX4,0,0,0,0,0,0,0,0,0,0,0,0
NM_175729|SSX4,0,0,0,0,0,0,0,0,0,0,0,0
NM_013271|PCSK1N,0,0,0,3,1,0,2,0,0,0,0,0
NM_001127212|GAGE2A,0,0,0,0,0,0,0,0,0,0,0,0
NM_001098411|GAGE2B,0,0,0,0,0,0,0,0,0,0,0,0
NM_001472|GAGE2C,0,0,0,0,0,0,0,0,0,0,0,0
NM_003785|PAGE1,0,0,0,0,0,0,0,0,0,0,0,0
NM_007003|PAGE4,0,0,0,0,0,0,0,0,0,0,0,0
NM_003886|AKAP4,0,0,0,0,0,0,0,1,0,0,0,0
NM_139289|AKAP4,0,0,0,0,0,0,0,0,0,0,0,0
NM_001013742|DGKK,0,0,0,0,0,0,0,0,0,0,0,0
NM_005448|BMP15,0,0,0,0,0,0,0,0,0,0,0,0
NR_110382|LINC01284,0,0,0,0,0,0,0,0,0,0,0,0
NM_153183|NUDT10,0,0,0,0,0,0,0,0,0,0,0,0
NM_001304963|NUDT10,0,0,0,0,0,0,0,0,0,0,0,0
NM_203407|CXorf67,0,0,0,0,0,0,0,0,0,0,0,0
NM_018159|NUDT11,0,0,0,0,0,0,0,2,0,0,1,0
NR_110654|LINC01496,0,0,0,0,0,0,0,0,0,0,0,0
NR_033772|CENPVP1,0,0,0,0,0,0,0,0,0,0,0,2
NR_033773|CENPVP2,0,0,0,0,0,1,0,2,2,0,0,2
NR_107055|MIR8088,0,0,0,0,0,0,0,0,0,0,0,0
NM_130777|XAGE2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001097594|XAGE1B,0,0,0,0,0,0,0,0,0,1,0,0
NM_001097604|XAGE1E,0,0,0,0,0,0,0,0,0,1,0,0
NM_001097596|XAGE1B,0,0,0,0,0,0,0,0,0,0,0,0
NM_001097605|XAGE1E,0,0,0,0,0,0,0,0,0,0,0,0
NR_033254|XAGE1B,0,0,0,0,0,0,0,0,0,0,0,0
NR_033257|XAGE1E,0,0,0,0,0,0,0,0,0,0,0,0
NR_027250|SSX8,0,0,0,0,0,0,0,0,0,0,0,0
NM_173358|SSX7,0,0,0,0,0,0,0,0,0,0,0,0
NM_001164417|SSX2B,0,0,0,0,0,0,0,0,0,0,0,0
NM_001278701|SSX2B,0,0,0,0,0,0,0,0,0,0,0,0
NM_001278702|SSX2B,0,0,0,0,0,0,0,0,0,0,0,0
NM_001278697|SSX2,0,0,0,0,0,0,0,0,0,0,0,0
NM_003147|SSX2,0,0,0,0,0,0,0,0,0,0,0,0
NM_175698|SSX2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001009616|SPANXN5,0,0,0,0,0,0,0,0,0,0,0,0
NM_130775|XAGE5,0,0,0,0,0,0,0,0,0,0,0,0
NM_130776|XAGE3,0,0,0,0,0,0,0,0,0,0,0,0
NM_133179|XAGE3,0,0,0,0,0,0,0,0,0,0,0,0
NM_018969|GPR173,0,3,0,0,3,0,3,0,0,0,0,0
NM_198510|ITIH6,0,0,0,0,0,0,0,0,0,0,0,0
NM_207339|PAGE2,0,0,0,3,0,0,0,0,0,0,0,0
NR_132964|SNORA109,0,0,0,0,0,0,0,0,0,0,0,0
NM_001013435|PAGE5,0,0,0,0,0,0,0,0,0,0,0,0
NM_130467|PAGE5,0,0,0,0,0,0,0,0,0,0,0,0
NM_001017931|PAGE3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171252|PAGE3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001303613|PAGE3,0,0,0,0,0,0,0,0,0,0,0,0
NR_130179|LOC100421746,0,0,0,0,0,0,0,0,0,0,0,0
NR_039764|MIR4536-1,0,0,0,0,0,0,0,0,0,0,0,0
NR_130469|MIR4536-2,0,0,0,0,0,0,0,0,0,0,0,0
NM_198451|FOXR2,0,0,0,0,0,0,0,0,1,0,0,0
NR_031567|MIR1468,0,0,0,0,0,0,0,0,0,0,0,0
NM_130388|ASB12,0,2,0,1,5,0,2,2,2,5,0,0
NR_103715|LINC00269,0,0,0,0,0,0,0,0,0,0,0,0
NM_015686|FAM155B,0,0,3,0,0,0,0,0,0,0,0,0
NM_207320|OTUD6A,0,0,0,0,0,0,0,0,0,0,1,0
NM_001013579|AWAT1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171191|GDPD2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171192|GDPD2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171193|GDPD2,0,0,0,0,0,0,0,0,0,0,0,0
NM_017711|GDPD2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001003811|TEX11,0,0,0,0,0,0,0,0,0,0,0,0
NM_031276|TEX11,0,0,0,0,0,0,0,0,0,0,0,0
NM_001048164|SLC7A3,0,0,0,0,0,0,0,0,0,0,0,0
NM_032803|SLC7A3,0,0,0,0,0,0,0,0,0,0,0,0
NR_034116|LINC00684,0,0,0,0,0,0,0,0,0,0,0,0
NR_120493|LOC100132304,0,0,1,0,0,0,0,0,0,0,0,0
NR_120494|LOC100132304,0,0,4,0,0,0,0,0,0,0,0,0
NR_120499|LINC00684,0,0,0,0,0,0,0,0,0,0,0,0
NR_110398|PABPC1L2B-AS1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001042506|PABPC1L2B,0,0,0,0,0,0,1,0,0,0,0,0
NM_001012977|PABPC1L2A,0,0,0,0,0,0,1,0,0,0,0,0
NM_005193|CDX4,0,0,0,0,0,0,0,0,0,0,0,0
NM_203303|ZCCHC13,0,0,0,0,0,0,0,0,0,0,0,0
NM_001146256|ZDHHC15,0,0,0,0,0,0,0,0,0,0,0,0
NM_144969|ZDHHC15,0,0,0,2,0,0,0,0,0,0,0,0
NM_001146257|ZDHHC15,0,0,0,0,0,0,0,0,0,0,0,0
NM_138703|MAGEE2,0,0,0,2,0,0,0,0,0,0,0,0
NR_110400|MIR325HG,0,0,0,0,0,0,0,0,0,0,0,0
NR_110401|MIR325HG,0,0,0,0,0,0,0,0,0,0,0,0
NR_110402|MIR325HG,0,0,0,0,0,0,0,0,0,0,0,0
NR_110403|MIR325HG,0,0,0,0,0,0,0,0,0,0,0,0
NR_110404|MIR325HG,0,0,0,0,0,0,0,0,0,0,0,0
NR_110405|MIR325HG,0,0,0,0,0,0,0,0,0,0,0,0
NR_110406|MIR325HG,0,0,0,0,0,0,0,0,0,0,0,0
NR_029909|MIR384,0,0,0,0,0,0,0,0,0,0,0,0
NR_029905|MIR325,0,0,0,0,0,0,0,0,0,0,0,0
NM_003868|FGF16,0,0,0,0,0,0,0,0,0,2,4,0
NR_036258|MIR4328,0,0,0,0,0,0,0,0,0,0,0,0
NR_110646|CHMP1B2P,0,0,0,0,0,0,0,0,0,0,0,0
NM_001170574|FAM46D,0,0,0,0,0,0,0,0,0,0,0,0
NM_152630|FAM46D,0,0,0,0,0,0,0,0,0,0,0,0
NM_000307|POU3F4,0,0,0,0,0,0,0,0,2,0,0,0
NM_001271680|CYLC1,0,0,0,0,0,0,0,0,0,0,0,0
NM_021118|CYLC1,0,0,0,0,0,0,0,0,0,0,0,0
NR_031690|MIR548I4,0,0,0,0,0,0,0,0,0,0,0,0
NR_024062|UBE2DNL,0,0,0,0,0,0,0,0,0,0,0,0
NR_110651|LOC101928128,0,0,0,0,0,0,0,0,0,0,0,0
NR_031710|MIR1321,0,0,0,0,0,0,0,0,0,0,0,0
NM_001139514|DACH2,0,0,0,0,0,0,0,0,0,0,0,0
NM_053281|DACH2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001139515|DACH2,0,0,0,0,0,0,0,0,0,0,0,0
NM_057162|KLHL4,0,0,0,0,0,0,0,0,0,0,0,0
NM_019117|KLHL4,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184771|CPXCR1,0,0,0,0,0,0,0,0,0,0,0,0
NM_033048|CPXCR1,0,0,0,0,0,0,0,0,0,0,0,0
NM_138960|TGIF2LX,0,0,0,0,0,0,0,0,0,0,0,0
NR_110659|PABPC5-AS1,0,0,0,0,0,0,0,0,0,0,0,0
NM_080832|PABPC5,0,0,0,0,0,0,0,0,0,0,0,0
NM_001168360|PCDH11X,0,0,0,0,0,0,0,0,0,0,0,0
NM_001168361|PCDH11X,0,0,0,0,0,0,0,0,0,0,0,0
NM_001168362|PCDH11X,0,0,0,0,0,0,0,0,0,0,0,0
NM_001168363|PCDH11X,0,0,0,0,0,0,0,0,0,0,0,0
NM_032968|PCDH11X,0,0,0,0,0,0,0,0,0,0,0,0
NM_032969|PCDH11X,0,0,0,0,0,0,0,0,0,0,0,0
NR_039659|MIR4454,0,0,0,0,1,0,0,0,0,0,0,0
NM_001171109|FAM133A,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171110|FAM133A,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171111|FAM133A,0,0,0,0,0,0,0,0,0,0,0,0
NM_173698|FAM133A,0,0,0,0,0,0,0,0,0,0,0,0
NR_031667|MIR548M,0,0,0,0,0,0,0,0,0,0,0,0
NR_003539|BRDTP1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001105243|PCDH19,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184880|PCDH19,0,0,0,0,0,0,0,0,0,0,0,0
NM_020766|PCDH19,0,0,0,0,0,0,0,0,0,0,0,0
NM_022144|TNMD,0,0,0,0,0,0,0,0,0,0,0,0
NM_014467|SRPX2,0,0,0,0,0,0,0,0,0,0,0,0
